"Notes"	"2013 Urbanization"	"2013 Urbanization Code"	"Year"	"Year Code"	"Month"	"Month Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	Deaths	Population	Crude Rate
	"Micropolitan (Nonmetro)"	"5"	"2008"	"2008"	"Dec., 2008"	"2008/12"	"Chronic lower respiratory diseases"	"J40-J47"	31	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2009"	"2009"	"Jan., 2009"	"2009/01"	"Chronic lower respiratory diseases"	"J40-J47"	31	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2009"	"2009"	"Feb., 2009"	"2009/02"	"Chronic lower respiratory diseases"	"J40-J47"	24	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Chronic lower respiratory diseases"	"J40-J47"	27	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Chronic lower respiratory diseases"	"J40-J47"	27	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2009"	"2009"	"May, 2009"	"2009/05"	"Chronic lower respiratory diseases"	"J40-J47"	31	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2009"	"2009"	"Jun., 2009"	"2009/06"	"Chronic lower respiratory diseases"	"J40-J47"	21	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2009"	"2009"	"Jul., 2009"	"2009/07"	"Chronic lower respiratory diseases"	"J40-J47"	20	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2009"	"2009"	"Aug., 2009"	"2009/08"	"Chronic lower respiratory diseases"	"J40-J47"	25	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2009"	"2009"	"Sep., 2009"	"2009/09"	"Chronic lower respiratory diseases"	"J40-J47"	23	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2009"	"2009"	"Oct., 2009"	"2009/10"	"Chronic lower respiratory diseases"	"J40-J47"	25	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2009"	"2009"	"Nov., 2009"	"2009/11"	"Chronic lower respiratory diseases"	"J40-J47"	32	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2009"	"2009"	"Dec., 2009"	"2009/12"	"Chronic lower respiratory diseases"	"J40-J47"	31	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2010"	"2010"	"Jan., 2010"	"2010/01"	"Chronic lower respiratory diseases"	"J40-J47"	32	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2010"	"2010"	"Feb., 2010"	"2010/02"	"Chronic lower respiratory diseases"	"J40-J47"	33	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Chronic lower respiratory diseases"	"J40-J47"	29	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Chronic lower respiratory diseases"	"J40-J47"	27	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2010"	"2010"	"May, 2010"	"2010/05"	"Chronic lower respiratory diseases"	"J40-J47"	28	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2010"	"2010"	"Jun., 2010"	"2010/06"	"Chronic lower respiratory diseases"	"J40-J47"	25	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2010"	"2010"	"Jul., 2010"	"2010/07"	"Chronic lower respiratory diseases"	"J40-J47"	22	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2010"	"2010"	"Aug., 2010"	"2010/08"	"Chronic lower respiratory diseases"	"J40-J47"	27	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2010"	"2010"	"Sep., 2010"	"2010/09"	"Chronic lower respiratory diseases"	"J40-J47"	30	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2010"	"2010"	"Oct., 2010"	"2010/10"	"Chronic lower respiratory diseases"	"J40-J47"	26	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2010"	"2010"	"Nov., 2010"	"2010/11"	"Chronic lower respiratory diseases"	"J40-J47"	22	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2010"	"2010"	"Dec., 2010"	"2010/12"	"Chronic lower respiratory diseases"	"J40-J47"	26	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2011"	"2011"	"Jan., 2011"	"2011/01"	"Chronic lower respiratory diseases"	"J40-J47"	26	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2011"	"2011"	"Feb., 2011"	"2011/02"	"Chronic lower respiratory diseases"	"J40-J47"	32	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2011"	"2011"	"Mar., 2011"	"2011/03"	"Chronic lower respiratory diseases"	"J40-J47"	26	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2011"	"2011"	"Apr., 2011"	"2011/04"	"Chronic lower respiratory diseases"	"J40-J47"	35	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2011"	"2011"	"May, 2011"	"2011/05"	"Chronic lower respiratory diseases"	"J40-J47"	39	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2011"	"2011"	"Jun., 2011"	"2011/06"	"Chronic lower respiratory diseases"	"J40-J47"	22	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2011"	"2011"	"Jul., 2011"	"2011/07"	"Chronic lower respiratory diseases"	"J40-J47"	27	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2011"	"2011"	"Aug., 2011"	"2011/08"	"Chronic lower respiratory diseases"	"J40-J47"	19	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2011"	"2011"	"Sep., 2011"	"2011/09"	"Chronic lower respiratory diseases"	"J40-J47"	15	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2011"	"2011"	"Oct., 2011"	"2011/10"	"Chronic lower respiratory diseases"	"J40-J47"	31	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2011"	"2011"	"Nov., 2011"	"2011/11"	"Chronic lower respiratory diseases"	"J40-J47"	26	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2011"	"2011"	"Dec., 2011"	"2011/12"	"Chronic lower respiratory diseases"	"J40-J47"	33	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2003"	"2003"	"Jan., 2003"	"2003/01"	"Chronic lower respiratory diseases"	"J40-J47"	32	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2003"	"2003"	"Feb., 2003"	"2003/02"	"Chronic lower respiratory diseases"	"J40-J47"	31	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2003"	"2003"	"Mar., 2003"	"2003/03"	"Chronic lower respiratory diseases"	"J40-J47"	25	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2003"	"2003"	"Apr., 2003"	"2003/04"	"Chronic lower respiratory diseases"	"J40-J47"	30	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2003"	"2003"	"May, 2003"	"2003/05"	"Chronic lower respiratory diseases"	"J40-J47"	24	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2003"	"2003"	"Jun., 2003"	"2003/06"	"Chronic lower respiratory diseases"	"J40-J47"	25	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2003"	"2003"	"Jul., 2003"	"2003/07"	"Chronic lower respiratory diseases"	"J40-J47"	22	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2003"	"2003"	"Aug., 2003"	"2003/08"	"Chronic lower respiratory diseases"	"J40-J47"	20	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2003"	"2003"	"Sep., 2003"	"2003/09"	"Chronic lower respiratory diseases"	"J40-J47"	19	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2003"	"2003"	"Oct., 2003"	"2003/10"	"Chronic lower respiratory diseases"	"J40-J47"	32	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2003"	"2003"	"Nov., 2003"	"2003/11"	"Chronic lower respiratory diseases"	"J40-J47"	24	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2003"	"2003"	"Dec., 2003"	"2003/12"	"Chronic lower respiratory diseases"	"J40-J47"	47	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2004"	"2004"	"Jan., 2004"	"2004/01"	"Chronic lower respiratory diseases"	"J40-J47"	31	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2004"	"2004"	"Feb., 2004"	"2004/02"	"Chronic lower respiratory diseases"	"J40-J47"	43	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2004"	"2004"	"Mar., 2004"	"2004/03"	"Chronic lower respiratory diseases"	"J40-J47"	26	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2004"	"2004"	"Apr., 2004"	"2004/04"	"Chronic lower respiratory diseases"	"J40-J47"	28	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2004"	"2004"	"May, 2004"	"2004/05"	"Chronic lower respiratory diseases"	"J40-J47"	30	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2004"	"2004"	"Jun., 2004"	"2004/06"	"Chronic lower respiratory diseases"	"J40-J47"	27	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2004"	"2004"	"Jul., 2004"	"2004/07"	"Chronic lower respiratory diseases"	"J40-J47"	22	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2004"	"2004"	"Aug., 2004"	"2004/08"	"Chronic lower respiratory diseases"	"J40-J47"	29	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2004"	"2004"	"Sep., 2004"	"2004/09"	"Chronic lower respiratory diseases"	"J40-J47"	17	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2004"	"2004"	"Oct., 2004"	"2004/10"	"Chronic lower respiratory diseases"	"J40-J47"	16	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2004"	"2004"	"Nov., 2004"	"2004/11"	"Chronic lower respiratory diseases"	"J40-J47"	23	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2004"	"2004"	"Dec., 2004"	"2004/12"	"Chronic lower respiratory diseases"	"J40-J47"	34	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2005"	"2005"	"Jan., 2005"	"2005/01"	"Chronic lower respiratory diseases"	"J40-J47"	32	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2005"	"2005"	"Feb., 2005"	"2005/02"	"Chronic lower respiratory diseases"	"J40-J47"	26	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2005"	"2005"	"Mar., 2005"	"2005/03"	"Chronic lower respiratory diseases"	"J40-J47"	30	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2005"	"2005"	"Apr., 2005"	"2005/04"	"Chronic lower respiratory diseases"	"J40-J47"	31	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2005"	"2005"	"May, 2005"	"2005/05"	"Chronic lower respiratory diseases"	"J40-J47"	25	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2005"	"2005"	"Jun., 2005"	"2005/06"	"Chronic lower respiratory diseases"	"J40-J47"	25	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2005"	"2005"	"Jul., 2005"	"2005/07"	"Chronic lower respiratory diseases"	"J40-J47"	24	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2005"	"2005"	"Aug., 2005"	"2005/08"	"Chronic lower respiratory diseases"	"J40-J47"	24	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2005"	"2005"	"Sep., 2005"	"2005/09"	"Chronic lower respiratory diseases"	"J40-J47"	15	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2005"	"2005"	"Oct., 2005"	"2005/10"	"Chronic lower respiratory diseases"	"J40-J47"	21	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2005"	"2005"	"Nov., 2005"	"2005/11"	"Chronic lower respiratory diseases"	"J40-J47"	15	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2005"	"2005"	"Dec., 2005"	"2005/12"	"Chronic lower respiratory diseases"	"J40-J47"	22	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2006"	"2006"	"Jan., 2006"	"2006/01"	"Chronic lower respiratory diseases"	"J40-J47"	26	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2006"	"2006"	"Feb., 2006"	"2006/02"	"Chronic lower respiratory diseases"	"J40-J47"	30	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2006"	"2006"	"Mar., 2006"	"2006/03"	"Chronic lower respiratory diseases"	"J40-J47"	33	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2006"	"2006"	"Apr., 2006"	"2006/04"	"Chronic lower respiratory diseases"	"J40-J47"	30	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2006"	"2006"	"May, 2006"	"2006/05"	"Chronic lower respiratory diseases"	"J40-J47"	19	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2006"	"2006"	"Jun., 2006"	"2006/06"	"Chronic lower respiratory diseases"	"J40-J47"	23	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2006"	"2006"	"Jul., 2006"	"2006/07"	"Chronic lower respiratory diseases"	"J40-J47"	20	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2006"	"2006"	"Aug., 2006"	"2006/08"	"Chronic lower respiratory diseases"	"J40-J47"	13	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2006"	"2006"	"Sep., 2006"	"2006/09"	"Chronic lower respiratory diseases"	"J40-J47"	14	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2006"	"2006"	"Oct., 2006"	"2006/10"	"Chronic lower respiratory diseases"	"J40-J47"	22	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2006"	"2006"	"Nov., 2006"	"2006/11"	"Chronic lower respiratory diseases"	"J40-J47"	19	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2006"	"2006"	"Dec., 2006"	"2006/12"	"Chronic lower respiratory diseases"	"J40-J47"	18	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2007"	"2007"	"Jan., 2007"	"2007/01"	"Chronic lower respiratory diseases"	"J40-J47"	32	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2007"	"2007"	"Feb., 2007"	"2007/02"	"Chronic lower respiratory diseases"	"J40-J47"	32	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2007"	"2007"	"Mar., 2007"	"2007/03"	"Chronic lower respiratory diseases"	"J40-J47"	29	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2007"	"2007"	"Apr., 2007"	"2007/04"	"Chronic lower respiratory diseases"	"J40-J47"	20	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2007"	"2007"	"May, 2007"	"2007/05"	"Chronic lower respiratory diseases"	"J40-J47"	19	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Chronic lower respiratory diseases"	"J40-J47"	26	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Chronic lower respiratory diseases"	"J40-J47"	19	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Chronic lower respiratory diseases"	"J40-J47"	27	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Chronic lower respiratory diseases"	"J40-J47"	25	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Chronic lower respiratory diseases"	"J40-J47"	17	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Chronic lower respiratory diseases"	"J40-J47"	25	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2007"	"2007"	"Dec., 2007"	"2007/12"	"Chronic lower respiratory diseases"	"J40-J47"	25	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2008"	"2008"	"Jan., 2008"	"2008/01"	"Chronic lower respiratory diseases"	"J40-J47"	19	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2008"	"2008"	"Feb., 2008"	"2008/02"	"Chronic lower respiratory diseases"	"J40-J47"	26	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2008"	"2008"	"Mar., 2008"	"2008/03"	"Chronic lower respiratory diseases"	"J40-J47"	33	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2008"	"2008"	"Apr., 2008"	"2008/04"	"Chronic lower respiratory diseases"	"J40-J47"	23	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2008"	"2008"	"May, 2008"	"2008/05"	"Chronic lower respiratory diseases"	"J40-J47"	20	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2008"	"2008"	"Jun., 2008"	"2008/06"	"Chronic lower respiratory diseases"	"J40-J47"	19	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2008"	"2008"	"Jul., 2008"	"2008/07"	"Chronic lower respiratory diseases"	"J40-J47"	19	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2008"	"2008"	"Aug., 2008"	"2008/08"	"Chronic lower respiratory diseases"	"J40-J47"	23	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2008"	"2008"	"Sep., 2008"	"2008/09"	"Chronic lower respiratory diseases"	"J40-J47"	16	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2008"	"2008"	"Oct., 2008"	"2008/10"	"Chronic lower respiratory diseases"	"J40-J47"	17	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2008"	"2008"	"Nov., 2008"	"2008/11"	"Chronic lower respiratory diseases"	"J40-J47"	17	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2008"	"2008"	"Dec., 2008"	"2008/12"	"Chronic lower respiratory diseases"	"J40-J47"	18	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2009"	"2009"	"Jan., 2009"	"2009/01"	"Chronic lower respiratory diseases"	"J40-J47"	23	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2009"	"2009"	"Feb., 2009"	"2009/02"	"Chronic lower respiratory diseases"	"J40-J47"	19	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Chronic lower respiratory diseases"	"J40-J47"	14	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Chronic lower respiratory diseases"	"J40-J47"	25	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2009"	"2009"	"May, 2009"	"2009/05"	"Chronic lower respiratory diseases"	"J40-J47"	28	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2009"	"2009"	"Jun., 2009"	"2009/06"	"Chronic lower respiratory diseases"	"J40-J47"	21	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2009"	"2009"	"Jul., 2009"	"2009/07"	"Chronic lower respiratory diseases"	"J40-J47"	18	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2009"	"2009"	"Aug., 2009"	"2009/08"	"Chronic lower respiratory diseases"	"J40-J47"	16	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2009"	"2009"	"Sep., 2009"	"2009/09"	"Chronic lower respiratory diseases"	"J40-J47"	18	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2009"	"2009"	"Oct., 2009"	"2009/10"	"Chronic lower respiratory diseases"	"J40-J47"	34	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2009"	"2009"	"Nov., 2009"	"2009/11"	"Chronic lower respiratory diseases"	"J40-J47"	19	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2009"	"2009"	"Dec., 2009"	"2009/12"	"Chronic lower respiratory diseases"	"J40-J47"	18	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2010"	"2010"	"Jan., 2010"	"2010/01"	"Chronic lower respiratory diseases"	"J40-J47"	23	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2010"	"2010"	"Feb., 2010"	"2010/02"	"Chronic lower respiratory diseases"	"J40-J47"	21	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Chronic lower respiratory diseases"	"J40-J47"	18	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Chronic lower respiratory diseases"	"J40-J47"	26	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2010"	"2010"	"May, 2010"	"2010/05"	"Chronic lower respiratory diseases"	"J40-J47"	31	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2010"	"2010"	"Jun., 2010"	"2010/06"	"Chronic lower respiratory diseases"	"J40-J47"	21	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2010"	"2010"	"Jul., 2010"	"2010/07"	"Chronic lower respiratory diseases"	"J40-J47"	17	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2010"	"2010"	"Aug., 2010"	"2010/08"	"Chronic lower respiratory diseases"	"J40-J47"	18	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2010"	"2010"	"Sep., 2010"	"2010/09"	"Chronic lower respiratory diseases"	"J40-J47"	20	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2010"	"2010"	"Oct., 2010"	"2010/10"	"Chronic lower respiratory diseases"	"J40-J47"	23	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2010"	"2010"	"Nov., 2010"	"2010/11"	"Chronic lower respiratory diseases"	"J40-J47"	19	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2010"	"2010"	"Dec., 2010"	"2010/12"	"Chronic lower respiratory diseases"	"J40-J47"	18	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2011"	"2011"	"Jan., 2011"	"2011/01"	"Chronic lower respiratory diseases"	"J40-J47"	21	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2011"	"2011"	"Feb., 2011"	"2011/02"	"Chronic lower respiratory diseases"	"J40-J47"	25	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2011"	"2011"	"Mar., 2011"	"2011/03"	"Chronic lower respiratory diseases"	"J40-J47"	29	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2011"	"2011"	"Apr., 2011"	"2011/04"	"Chronic lower respiratory diseases"	"J40-J47"	27	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2011"	"2011"	"May, 2011"	"2011/05"	"Chronic lower respiratory diseases"	"J40-J47"	17	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2011"	"2011"	"Jun., 2011"	"2011/06"	"Chronic lower respiratory diseases"	"J40-J47"	26	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2011"	"2011"	"Jul., 2011"	"2011/07"	"Chronic lower respiratory diseases"	"J40-J47"	12	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2011"	"2011"	"Aug., 2011"	"2011/08"	"Chronic lower respiratory diseases"	"J40-J47"	21	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2011"	"2011"	"Sep., 2011"	"2011/09"	"Chronic lower respiratory diseases"	"J40-J47"	13	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2011"	"2011"	"Oct., 2011"	"2011/10"	"Chronic lower respiratory diseases"	"J40-J47"	20	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2011"	"2011"	"Nov., 2011"	"2011/11"	"Chronic lower respiratory diseases"	"J40-J47"	27	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2011"	"2011"	"Dec., 2011"	"2011/12"	"Chronic lower respiratory diseases"	"J40-J47"	28	Not Applicable	Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2019"
"Query Parameters:"
"ICD-10 113 Cause List: Asthma (J45-J46)"
"Year/Month: 2003; 2004; 2005; 2006; 2007; 2008; 2009; 2010; 2011"
"Group By: 2013 Urbanization; Year; Month; ICD Sub-Chapter"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Mar 14, 2021 10:38:07 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death"
"1999-2019 on CDC WONDER Online Database, released in 2020. Data are from the Multiple Cause of Death Files, 1999-2019, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/ucd-icd10.html on Mar 14, 2021 10:38:07 PM"
"---"
Messages:
"1. Selections made to any variable in [ICD-10 Codes, ICD-10 113 Cause List] cause equivalent selections in the other variables."
"More Information: http://wonder.cdc.gov/wonder/help/faq.html#related-variables."
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when Autopsy, Place of Death, Weekday or Month are grouped by or limited,"
"due to lack of a valid population. More information: http://wonder.cdc.gov/wonder/help/ucd.html#NotApplicableRates."
"2. Circumstances in Georgia for the years 2008 and 2009 have resulted in unusually high death counts for the ICD-10 cause of"
"death code R99, ""Other ill-defined and unspecified causes of mortality."" Caution should be used in interpreting these data."
"More information: http://wonder.cdc.gov/wonder/help/ucd.html#Georgia-Reporting-Anomalies."
"3. Circumstances in New Jersey for the year 2009 have resulted in unusually high death counts for the ICD-10 cause of death code"
"R99, ""Other ill-defined and unspecified causes of mortality"" and therefore unusually low death counts in other ICD-10 codes,"
"most notably R95, ""Sudden Infant Death Syndrome"" and X40-X49, ""Unintentional poisoning."" Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/ucd.html#New-Jersey-Reporting-Anomalies."
"4. These items in the results table are not fully selected: Chronic lower respiratory diseases. The Query Description lists the"
"actual values selected."
"5. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"6. Beginning with the 2018 data, changes have been implemented that affect the counts for ICD-10 cause of death codes O00-O99"
