"Notes"	"2013 Urbanization"	"2013 Urbanization Code"	"Year"	"Year Code"	"Month"	"Month Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Micropolitan (Nonmetro)"	"5"	"2014"	"2014"	"Feb., 2014"	"2014/02"	"Asthma (J45-J46)"	"GR113-085"	28	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2014"	"2014"	"Mar., 2014"	"2014/03"	"Asthma (J45-J46)"	"GR113-085"	33	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2014"	"2014"	"Apr., 2014"	"2014/04"	"Asthma (J45-J46)"	"GR113-085"	28	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2014"	"2014"	"May, 2014"	"2014/05"	"Asthma (J45-J46)"	"GR113-085"	22	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2014"	"2014"	"Jun., 2014"	"2014/06"	"Asthma (J45-J46)"	"GR113-085"	26	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2014"	"2014"	"Jul., 2014"	"2014/07"	"Asthma (J45-J46)"	"GR113-085"	26	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2014"	"2014"	"Aug., 2014"	"2014/08"	"Asthma (J45-J46)"	"GR113-085"	33	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2014"	"2014"	"Sep., 2014"	"2014/09"	"Asthma (J45-J46)"	"GR113-085"	28	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2014"	"2014"	"Oct., 2014"	"2014/10"	"Asthma (J45-J46)"	"GR113-085"	29	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2014"	"2014"	"Nov., 2014"	"2014/11"	"Asthma (J45-J46)"	"GR113-085"	26	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2014"	"2014"	"Dec., 2014"	"2014/12"	"Asthma (J45-J46)"	"GR113-085"	31	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2015"	"2015"	"Jan., 2015"	"2015/01"	"Asthma (J45-J46)"	"GR113-085"	35	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2015"	"2015"	"Feb., 2015"	"2015/02"	"Asthma (J45-J46)"	"GR113-085"	35	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2015"	"2015"	"Mar., 2015"	"2015/03"	"Asthma (J45-J46)"	"GR113-085"	31	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2015"	"2015"	"Apr., 2015"	"2015/04"	"Asthma (J45-J46)"	"GR113-085"	28	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2015"	"2015"	"May, 2015"	"2015/05"	"Asthma (J45-J46)"	"GR113-085"	29	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2015"	"2015"	"Jun., 2015"	"2015/06"	"Asthma (J45-J46)"	"GR113-085"	23	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2015"	"2015"	"Jul., 2015"	"2015/07"	"Asthma (J45-J46)"	"GR113-085"	27	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2015"	"2015"	"Aug., 2015"	"2015/08"	"Asthma (J45-J46)"	"GR113-085"	24	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2015"	"2015"	"Sep., 2015"	"2015/09"	"Asthma (J45-J46)"	"GR113-085"	20	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2015"	"2015"	"Oct., 2015"	"2015/10"	"Asthma (J45-J46)"	"GR113-085"	29	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2015"	"2015"	"Nov., 2015"	"2015/11"	"Asthma (J45-J46)"	"GR113-085"	24	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2015"	"2015"	"Dec., 2015"	"2015/12"	"Asthma (J45-J46)"	"GR113-085"	34	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Asthma (J45-J46)"	"GR113-085"	40	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2016"	"2016"	"Feb., 2016"	"2016/02"	"Asthma (J45-J46)"	"GR113-085"	34	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Asthma (J45-J46)"	"GR113-085"	29	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2016"	"2016"	"Apr., 2016"	"2016/04"	"Asthma (J45-J46)"	"GR113-085"	33	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2016"	"2016"	"May, 2016"	"2016/05"	"Asthma (J45-J46)"	"GR113-085"	25	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2016"	"2016"	"Jun., 2016"	"2016/06"	"Asthma (J45-J46)"	"GR113-085"	27	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2016"	"2016"	"Jul., 2016"	"2016/07"	"Asthma (J45-J46)"	"GR113-085"	23	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2016"	"2016"	"Aug., 2016"	"2016/08"	"Asthma (J45-J46)"	"GR113-085"	29	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Asthma (J45-J46)"	"GR113-085"	24	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2016"	"2016"	"Oct., 2016"	"2016/10"	"Asthma (J45-J46)"	"GR113-085"	25	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2016"	"2016"	"Nov., 2016"	"2016/11"	"Asthma (J45-J46)"	"GR113-085"	23	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2016"	"2016"	"Dec., 2016"	"2016/12"	"Asthma (J45-J46)"	"GR113-085"	26	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2017"	"2017"	"Jan., 2017"	"2017/01"	"Asthma (J45-J46)"	"GR113-085"	35	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2017"	"2017"	"Feb., 2017"	"2017/02"	"Asthma (J45-J46)"	"GR113-085"	27	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2017"	"2017"	"Mar., 2017"	"2017/03"	"Asthma (J45-J46)"	"GR113-085"	29	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2017"	"2017"	"Apr., 2017"	"2017/04"	"Asthma (J45-J46)"	"GR113-085"	23	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2017"	"2017"	"May, 2017"	"2017/05"	"Asthma (J45-J46)"	"GR113-085"	26	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2017"	"2017"	"Jun., 2017"	"2017/06"	"Asthma (J45-J46)"	"GR113-085"	27	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2017"	"2017"	"Jul., 2017"	"2017/07"	"Asthma (J45-J46)"	"GR113-085"	30	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2017"	"2017"	"Aug., 2017"	"2017/08"	"Asthma (J45-J46)"	"GR113-085"	23	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2017"	"2017"	"Sep., 2017"	"2017/09"	"Asthma (J45-J46)"	"GR113-085"	16	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2017"	"2017"	"Oct., 2017"	"2017/10"	"Asthma (J45-J46)"	"GR113-085"	24	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2017"	"2017"	"Nov., 2017"	"2017/11"	"Asthma (J45-J46)"	"GR113-085"	38	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2017"	"2017"	"Dec., 2017"	"2017/12"	"Asthma (J45-J46)"	"GR113-085"	27	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"Asthma (J45-J46)"	"GR113-085"	31	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"Asthma (J45-J46)"	"GR113-085"	17	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"Asthma (J45-J46)"	"GR113-085"	25	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"Asthma (J45-J46)"	"GR113-085"	33	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2018"	"2018"	"May, 2018"	"2018/05"	"Asthma (J45-J46)"	"GR113-085"	28	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"Asthma (J45-J46)"	"GR113-085"	20	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"Asthma (J45-J46)"	"GR113-085"	18	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"Asthma (J45-J46)"	"GR113-085"	16	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"Asthma (J45-J46)"	"GR113-085"	18	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2018"	"2018"	"Oct., 2018"	"2018/10"	"Asthma (J45-J46)"	"GR113-085"	25	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2018"	"2018"	"Nov., 2018"	"2018/11"	"Asthma (J45-J46)"	"GR113-085"	32	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2018"	"2018"	"Dec., 2018"	"2018/12"	"Asthma (J45-J46)"	"GR113-085"	31	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2019"	"2019"	"Jan., 2019"	"2019/01"	"Asthma (J45-J46)"	"GR113-085"	31	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2019"	"2019"	"Feb., 2019"	"2019/02"	"Asthma (J45-J46)"	"GR113-085"	29	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2019"	"2019"	"Mar., 2019"	"2019/03"	"Asthma (J45-J46)"	"GR113-085"	26	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2019"	"2019"	"Apr., 2019"	"2019/04"	"Asthma (J45-J46)"	"GR113-085"	22	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2019"	"2019"	"May, 2019"	"2019/05"	"Asthma (J45-J46)"	"GR113-085"	38	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2019"	"2019"	"Jun., 2019"	"2019/06"	"Asthma (J45-J46)"	"GR113-085"	18	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2019"	"2019"	"Jul., 2019"	"2019/07"	"Asthma (J45-J46)"	"GR113-085"	20	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2019"	"2019"	"Aug., 2019"	"2019/08"	"Asthma (J45-J46)"	"GR113-085"	25	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2019"	"2019"	"Sep., 2019"	"2019/09"	"Asthma (J45-J46)"	"GR113-085"	26	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2019"	"2019"	"Oct., 2019"	"2019/10"	"Asthma (J45-J46)"	"GR113-085"	26	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2019"	"2019"	"Nov., 2019"	"2019/11"	"Asthma (J45-J46)"	"GR113-085"	24	Not Applicable	Not Applicable
	"Micropolitan (Nonmetro)"	"5"	"2019"	"2019"	"Dec., 2019"	"2019/12"	"Asthma (J45-J46)"	"GR113-085"	24	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"1999"	"1999"	"Jan., 1999"	"1999/01"	"Asthma (J45-J46)"	"GR113-085"	34	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"1999"	"1999"	"Feb., 1999"	"1999/02"	"Asthma (J45-J46)"	"GR113-085"	39	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"1999"	"1999"	"Mar., 1999"	"1999/03"	"Asthma (J45-J46)"	"GR113-085"	36	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"1999"	"1999"	"Apr., 1999"	"1999/04"	"Asthma (J45-J46)"	"GR113-085"	28	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"1999"	"1999"	"May, 1999"	"1999/05"	"Asthma (J45-J46)"	"GR113-085"	31	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"1999"	"1999"	"Jun., 1999"	"1999/06"	"Asthma (J45-J46)"	"GR113-085"	26	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"1999"	"1999"	"Jul., 1999"	"1999/07"	"Asthma (J45-J46)"	"GR113-085"	37	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"1999"	"1999"	"Aug., 1999"	"1999/08"	"Asthma (J45-J46)"	"GR113-085"	31	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"1999"	"1999"	"Sep., 1999"	"1999/09"	"Asthma (J45-J46)"	"GR113-085"	26	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"1999"	"1999"	"Oct., 1999"	"1999/10"	"Asthma (J45-J46)"	"GR113-085"	39	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"1999"	"1999"	"Nov., 1999"	"1999/11"	"Asthma (J45-J46)"	"GR113-085"	38	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"1999"	"1999"	"Dec., 1999"	"1999/12"	"Asthma (J45-J46)"	"GR113-085"	27	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2000"	"2000"	"Jan., 2000"	"2000/01"	"Asthma (J45-J46)"	"GR113-085"	47	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2000"	"2000"	"Feb., 2000"	"2000/02"	"Asthma (J45-J46)"	"GR113-085"	25	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2000"	"2000"	"Mar., 2000"	"2000/03"	"Asthma (J45-J46)"	"GR113-085"	47	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2000"	"2000"	"Apr., 2000"	"2000/04"	"Asthma (J45-J46)"	"GR113-085"	27	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2000"	"2000"	"May, 2000"	"2000/05"	"Asthma (J45-J46)"	"GR113-085"	31	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2000"	"2000"	"Jun., 2000"	"2000/06"	"Asthma (J45-J46)"	"GR113-085"	30	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2000"	"2000"	"Jul., 2000"	"2000/07"	"Asthma (J45-J46)"	"GR113-085"	22	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2000"	"2000"	"Aug., 2000"	"2000/08"	"Asthma (J45-J46)"	"GR113-085"	16	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2000"	"2000"	"Sep., 2000"	"2000/09"	"Asthma (J45-J46)"	"GR113-085"	31	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2000"	"2000"	"Oct., 2000"	"2000/10"	"Asthma (J45-J46)"	"GR113-085"	32	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2000"	"2000"	"Nov., 2000"	"2000/11"	"Asthma (J45-J46)"	"GR113-085"	22	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2000"	"2000"	"Dec., 2000"	"2000/12"	"Asthma (J45-J46)"	"GR113-085"	36	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2001"	"2001"	"Jan., 2001"	"2001/01"	"Asthma (J45-J46)"	"GR113-085"	35	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2001"	"2001"	"Feb., 2001"	"2001/02"	"Asthma (J45-J46)"	"GR113-085"	26	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2001"	"2001"	"Mar., 2001"	"2001/03"	"Asthma (J45-J46)"	"GR113-085"	25	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2001"	"2001"	"Apr., 2001"	"2001/04"	"Asthma (J45-J46)"	"GR113-085"	38	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2001"	"2001"	"May, 2001"	"2001/05"	"Asthma (J45-J46)"	"GR113-085"	25	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2001"	"2001"	"Jun., 2001"	"2001/06"	"Asthma (J45-J46)"	"GR113-085"	31	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2001"	"2001"	"Jul., 2001"	"2001/07"	"Asthma (J45-J46)"	"GR113-085"	21	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2001"	"2001"	"Aug., 2001"	"2001/08"	"Asthma (J45-J46)"	"GR113-085"	26	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2001"	"2001"	"Sep., 2001"	"2001/09"	"Asthma (J45-J46)"	"GR113-085"	19	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2001"	"2001"	"Oct., 2001"	"2001/10"	"Asthma (J45-J46)"	"GR113-085"	35	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2001"	"2001"	"Nov., 2001"	"2001/11"	"Asthma (J45-J46)"	"GR113-085"	37	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2001"	"2001"	"Dec., 2001"	"2001/12"	"Asthma (J45-J46)"	"GR113-085"	31	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2002"	"2002"	"Jan., 2002"	"2002/01"	"Asthma (J45-J46)"	"GR113-085"	35	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2002"	"2002"	"Feb., 2002"	"2002/02"	"Asthma (J45-J46)"	"GR113-085"	24	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2002"	"2002"	"Mar., 2002"	"2002/03"	"Asthma (J45-J46)"	"GR113-085"	42	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2002"	"2002"	"Apr., 2002"	"2002/04"	"Asthma (J45-J46)"	"GR113-085"	22	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2002"	"2002"	"May, 2002"	"2002/05"	"Asthma (J45-J46)"	"GR113-085"	25	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2002"	"2002"	"Jun., 2002"	"2002/06"	"Asthma (J45-J46)"	"GR113-085"	18	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2002"	"2002"	"Jul., 2002"	"2002/07"	"Asthma (J45-J46)"	"GR113-085"	24	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2002"	"2002"	"Aug., 2002"	"2002/08"	"Asthma (J45-J46)"	"GR113-085"	20	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2002"	"2002"	"Sep., 2002"	"2002/09"	"Asthma (J45-J46)"	"GR113-085"	24	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2002"	"2002"	"Oct., 2002"	"2002/10"	"Asthma (J45-J46)"	"GR113-085"	27	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2002"	"2002"	"Nov., 2002"	"2002/11"	"Asthma (J45-J46)"	"GR113-085"	21	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2002"	"2002"	"Dec., 2002"	"2002/12"	"Asthma (J45-J46)"	"GR113-085"	35	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2003"	"2003"	"Jan., 2003"	"2003/01"	"Asthma (J45-J46)"	"GR113-085"	32	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2003"	"2003"	"Feb., 2003"	"2003/02"	"Asthma (J45-J46)"	"GR113-085"	31	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2003"	"2003"	"Mar., 2003"	"2003/03"	"Asthma (J45-J46)"	"GR113-085"	25	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2003"	"2003"	"Apr., 2003"	"2003/04"	"Asthma (J45-J46)"	"GR113-085"	30	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2003"	"2003"	"May, 2003"	"2003/05"	"Asthma (J45-J46)"	"GR113-085"	24	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2003"	"2003"	"Jun., 2003"	"2003/06"	"Asthma (J45-J46)"	"GR113-085"	25	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2003"	"2003"	"Jul., 2003"	"2003/07"	"Asthma (J45-J46)"	"GR113-085"	22	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2003"	"2003"	"Aug., 2003"	"2003/08"	"Asthma (J45-J46)"	"GR113-085"	20	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2003"	"2003"	"Sep., 2003"	"2003/09"	"Asthma (J45-J46)"	"GR113-085"	19	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2003"	"2003"	"Oct., 2003"	"2003/10"	"Asthma (J45-J46)"	"GR113-085"	32	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2003"	"2003"	"Nov., 2003"	"2003/11"	"Asthma (J45-J46)"	"GR113-085"	24	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2003"	"2003"	"Dec., 2003"	"2003/12"	"Asthma (J45-J46)"	"GR113-085"	47	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2004"	"2004"	"Jan., 2004"	"2004/01"	"Asthma (J45-J46)"	"GR113-085"	31	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2004"	"2004"	"Feb., 2004"	"2004/02"	"Asthma (J45-J46)"	"GR113-085"	43	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2004"	"2004"	"Mar., 2004"	"2004/03"	"Asthma (J45-J46)"	"GR113-085"	26	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2004"	"2004"	"Apr., 2004"	"2004/04"	"Asthma (J45-J46)"	"GR113-085"	28	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2004"	"2004"	"May, 2004"	"2004/05"	"Asthma (J45-J46)"	"GR113-085"	30	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2004"	"2004"	"Jun., 2004"	"2004/06"	"Asthma (J45-J46)"	"GR113-085"	27	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2004"	"2004"	"Jul., 2004"	"2004/07"	"Asthma (J45-J46)"	"GR113-085"	22	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2004"	"2004"	"Aug., 2004"	"2004/08"	"Asthma (J45-J46)"	"GR113-085"	29	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2004"	"2004"	"Sep., 2004"	"2004/09"	"Asthma (J45-J46)"	"GR113-085"	17	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2004"	"2004"	"Oct., 2004"	"2004/10"	"Asthma (J45-J46)"	"GR113-085"	16	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2004"	"2004"	"Nov., 2004"	"2004/11"	"Asthma (J45-J46)"	"GR113-085"	23	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2004"	"2004"	"Dec., 2004"	"2004/12"	"Asthma (J45-J46)"	"GR113-085"	34	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2005"	"2005"	"Jan., 2005"	"2005/01"	"Asthma (J45-J46)"	"GR113-085"	32	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2005"	"2005"	"Feb., 2005"	"2005/02"	"Asthma (J45-J46)"	"GR113-085"	26	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2005"	"2005"	"Mar., 2005"	"2005/03"	"Asthma (J45-J46)"	"GR113-085"	30	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2005"	"2005"	"Apr., 2005"	"2005/04"	"Asthma (J45-J46)"	"GR113-085"	31	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2005"	"2005"	"May, 2005"	"2005/05"	"Asthma (J45-J46)"	"GR113-085"	25	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2005"	"2005"	"Jun., 2005"	"2005/06"	"Asthma (J45-J46)"	"GR113-085"	25	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2005"	"2005"	"Jul., 2005"	"2005/07"	"Asthma (J45-J46)"	"GR113-085"	24	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2005"	"2005"	"Aug., 2005"	"2005/08"	"Asthma (J45-J46)"	"GR113-085"	24	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2005"	"2005"	"Sep., 2005"	"2005/09"	"Asthma (J45-J46)"	"GR113-085"	15	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2005"	"2005"	"Oct., 2005"	"2005/10"	"Asthma (J45-J46)"	"GR113-085"	21	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2005"	"2005"	"Nov., 2005"	"2005/11"	"Asthma (J45-J46)"	"GR113-085"	15	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2005"	"2005"	"Dec., 2005"	"2005/12"	"Asthma (J45-J46)"	"GR113-085"	22	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2006"	"2006"	"Jan., 2006"	"2006/01"	"Asthma (J45-J46)"	"GR113-085"	26	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2006"	"2006"	"Feb., 2006"	"2006/02"	"Asthma (J45-J46)"	"GR113-085"	30	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2006"	"2006"	"Mar., 2006"	"2006/03"	"Asthma (J45-J46)"	"GR113-085"	33	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2006"	"2006"	"Apr., 2006"	"2006/04"	"Asthma (J45-J46)"	"GR113-085"	30	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2006"	"2006"	"May, 2006"	"2006/05"	"Asthma (J45-J46)"	"GR113-085"	19	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2006"	"2006"	"Jun., 2006"	"2006/06"	"Asthma (J45-J46)"	"GR113-085"	23	Not Applicable	Not Applicable
	"NonCore (Nonmetro)"	"6"	"2006"	"2006"	"Jul., 2006"	"2006/07"	"Asthma (J45-J46)"	"GR113-085"	20	Not Applicable	Not Applicable
