"Notes"	"State"	"State Code"	"Month, Year"	"Month, Year Code"	Avg Fine Particulate Matter (µg/m³)	Min Fine Particulate Matter	Max Fine Particulate Matter	Avg Fine Particulate Matter Standard Deviation
	"South Dakota"	"46"	"Feb, 2004"	"2004/02"	18.831169000	1.500000000	65.000000000	10.404929525
	"South Dakota"	"46"	"Mar, 2004"	"2004/03"	9.689740000	0.000000000	35.700000000	5.294926523
	"South Dakota"	"46"	"Apr, 2004"	"2004/04"	7.664065000	0.000000000	21.300000000	3.027785982
	"South Dakota"	"46"	"May, 2004"	"2004/05"	6.984821000	0.000000000	22.200000000	3.665656113
	"South Dakota"	"46"	"Jun, 2004"	"2004/06"	6.716241000	0.300000000	22.900000000	3.133957438
	"South Dakota"	"46"	"Jul, 2004"	"2004/07"	8.826955000	0.000000000	26.900000000	3.567225009
	"South Dakota"	"46"	"Aug, 2004"	"2004/08"	7.852638000	0.000000000	26.500000000	3.649777381
	"South Dakota"	"46"	"Sep, 2004"	"2004/09"	7.890937000	0.000000000	34.100000000	4.784241885
	"South Dakota"	"46"	"Oct, 2004"	"2004/10"	8.018021000	0.100000000	25.600000000	4.202916975
	"South Dakota"	"46"	"Nov, 2004"	"2004/11"	8.641945000	0.000000000	24.200000000	3.533474083
	"South Dakota"	"46"	"Dec, 2004"	"2004/12"	10.065917000	1.500000000	28.700000000	4.562984891
	"South Dakota"	"46"	"Jan, 2005"	"2005/01"	15.813908000	2.500000000	48.200000000	7.715711084
	"South Dakota"	"46"	"Feb, 2005"	"2005/02"	13.893818000	1.300000000	41.000000000	6.300296176
	"South Dakota"	"46"	"Mar, 2005"	"2005/03"	9.845254000	0.000000000	27.700000000	5.368469215
	"South Dakota"	"46"	"Apr, 2005"	"2005/04"	8.486557000	0.000000000	30.400000000	4.994069444
	"South Dakota"	"46"	"May, 2005"	"2005/05"	7.179517000	0.000000000	21.300000000	3.052384397
	"South Dakota"	"46"	"Jun, 2005"	"2005/06"	8.060964000	0.000000000	29.700000000	4.517677951
	"South Dakota"	"46"	"Jul, 2005"	"2005/07"	10.270908000	1.000000000	34.000000000	4.184376988
	"South Dakota"	"46"	"Aug, 2005"	"2005/08"	8.631233000	0.000000000	24.800000000	3.870520782
	"South Dakota"	"46"	"Sep, 2005"	"2005/09"	9.193764000	1.400000000	37.100000000	5.359087530
	"South Dakota"	"46"	"Oct, 2005"	"2005/10"	8.112694000	0.000000000	23.300000000	3.502660927
	"South Dakota"	"46"	"Nov, 2005"	"2005/11"	7.928447000	0.000000000	21.100000000	3.355619143
	"South Dakota"	"46"	"Dec, 2005"	"2005/12"	11.977207000	0.000000000	36.400000000	6.577383320
	"South Dakota"	"46"	"Jan, 2006"	"2006/01"	9.779662000	0.700000000	22.600000000	2.938856019
	"South Dakota"	"46"	"Feb, 2006"	"2006/02"	9.878175000	0.000000000	24.000000000	4.366685692
	"South Dakota"	"46"	"Mar, 2006"	"2006/03"	9.844548000	0.000000000	40.700000000	4.277941229
	"South Dakota"	"46"	"Apr, 2006"	"2006/04"	7.950959000	0.200000000	22.000000000	3.421659504
	"South Dakota"	"46"	"May, 2006"	"2006/05"	6.785779000	0.000000000	19.800000000	2.575044452
	"South Dakota"	"46"	"Jun, 2006"	"2006/06"	8.688447000	0.100000000	26.000000000	3.507561933
	"South Dakota"	"46"	"Jul, 2006"	"2006/07"	11.540815000	1.900000000	25.500000000	3.712612027
	"South Dakota"	"46"	"Aug, 2006"	"2006/08"	10.449114000	3.100000000	34.200000000	3.440278181
	"South Dakota"	"46"	"Sep, 2006"	"2006/09"	7.344980000	0.000000000	23.100000000	2.872156397
	"South Dakota"	"46"	"Oct, 2006"	"2006/10"	6.490315000	0.000000000	23.100000000	3.147619437
	"South Dakota"	"46"	"Nov, 2006"	"2006/11"	10.413340000	1.300000000	23.700000000	3.436123596
	"South Dakota"	"46"	"Dec, 2006"	"2006/12"	10.431714000	0.000000000	40.600000000	5.814764024
	"South Dakota"	"46"	"Jan, 2007"	"2007/01"	13.136919000	0.000000000	39.300000000	7.619376286
	"South Dakota"	"46"	"Feb, 2007"	"2007/02"	11.273284000	0.000000000	38.300000000	6.101197396
	"South Dakota"	"46"	"Mar, 2007"	"2007/03"	10.968978000	2.100000000	50.300000000	6.299705848
	"South Dakota"	"46"	"Apr, 2007"	"2007/04"	7.487313000	0.000000000	24.300000000	3.488385257
	"South Dakota"	"46"	"May, 2007"	"2007/05"	8.683926000	0.000000000	39.800000000	4.645579391
	"South Dakota"	"46"	"Jun, 2007"	"2007/06"	9.480825000	0.000000000	35.800000000	5.472493833
	"South Dakota"	"46"	"Jul, 2007"	"2007/07"	11.156867000	0.400000000	25.700000000	3.774201629
	"South Dakota"	"46"	"Aug, 2007"	"2007/08"	10.935344000	0.000000000	65.000000000	6.962533636
	"South Dakota"	"46"	"Sep, 2007"	"2007/09"	7.383915000	0.000000000	29.200000000	3.283660887
	"South Dakota"	"46"	"Oct, 2007"	"2007/10"	6.894788000	0.300000000	20.800000000	3.575263472
	"South Dakota"	"46"	"Nov, 2007"	"2007/11"	9.616692000	1.200000000	24.800000000	4.436690235
	"South Dakota"	"46"	"Dec, 2007"	"2007/12"	16.639466000	0.000000000	65.000000000	9.160420337
	"South Dakota"	"46"	"Jan, 2008"	"2008/01"	11.998317000	0.000000000	47.900000000	5.956406368
	"South Dakota"	"46"	"Feb, 2008"	"2008/02"	14.355085000	0.000000000	48.300000000	7.211859566
	"South Dakota"	"46"	"Mar, 2008"	"2008/03"	9.651117000	0.000000000	26.300000000	4.695306289
	"South Dakota"	"46"	"Apr, 2008"	"2008/04"	7.767550000	0.000000000	23.100000000	3.411478781
	"South Dakota"	"46"	"May, 2008"	"2008/05"	7.124354000	0.000000000	38.700000000	3.822630719
	"South Dakota"	"46"	"Jun, 2008"	"2008/06"	6.218815000	0.000000000	22.400000000	3.116586791
	"South Dakota"	"46"	"Jul, 2008"	"2008/07"	7.097391000	0.000000000	26.400000000	4.845832693
	"South Dakota"	"46"	"Aug, 2008"	"2008/08"	7.039370000	0.000000000	20.600000000	3.444800461
	"South Dakota"	"46"	"Sep, 2008"	"2008/09"	6.268309000	0.000000000	21.900000000	4.097885882
	"South Dakota"	"46"	"Oct, 2008"	"2008/10"	6.154482000	0.000000000	20.200000000	3.313440775
	"South Dakota"	"46"	"Nov, 2008"	"2008/11"	6.779249000	0.000000000	21.700000000	3.621540189
	"South Dakota"	"46"	"Dec, 2008"	"2008/12"	10.620773000	0.000000000	38.900000000	5.857146682
	"South Dakota"	"46"	"Jan, 2009"	"2009/01"	17.026822000	6.000000000	42.700000000	6.088402377
	"South Dakota"	"46"	"Feb, 2009"	"2009/02"	12.065792000	0.400000000	32.300000000	5.929439087
	"South Dakota"	"46"	"Mar, 2009"	"2009/03"	9.682326000	0.000000000	25.800000000	4.579535361
	"South Dakota"	"46"	"Apr, 2009"	"2009/04"	9.451271000	0.000000000	32.800000000	4.451127936
	"South Dakota"	"46"	"May, 2009"	"2009/05"	9.450515000	0.000000000	30.500000000	3.441889782
	"South Dakota"	"46"	"Jun, 2009"	"2009/06"	11.237264000	1.500000000	39.600000000	5.163372655
	"South Dakota"	"46"	"Jul, 2009"	"2009/07"	11.828159000	1.600000000	36.000000000	4.878567082
	"South Dakota"	"46"	"Aug, 2009"	"2009/08"	12.434024000	0.000000000	31.900000000	5.064199885
	"South Dakota"	"46"	"Sep, 2009"	"2009/09"	12.719640000	0.100000000	36.600000000	5.299685590
	"South Dakota"	"46"	"Oct, 2009"	"2009/10"	10.769418000	0.000000000	29.500000000	5.457452152
	"South Dakota"	"46"	"Nov, 2009"	"2009/11"	16.627041000	3.300000000	40.000000000	5.918388505
	"South Dakota"	"46"	"Dec, 2009"	"2009/12"	19.101460000	4.100000000	64.700000000	12.755929570
	"South Dakota"	"46"	"Jan, 2010"	"2010/01"	13.623605000	2.400000000	45.000000000	6.923514087
	"South Dakota"	"46"	"Feb, 2010"	"2010/02"	11.650348000	2.100000000	30.000000000	4.870100328
	"South Dakota"	"46"	"Mar, 2010"	"2010/03"	10.515324000	0.000000000	31.200000000	5.483302019
	"South Dakota"	"46"	"Apr, 2010"	"2010/04"	11.768042000	0.000000000	32.600000000	4.593767789
	"South Dakota"	"46"	"May, 2010"	"2010/05"	10.767391000	0.000000000	25.300000000	4.592028143
	"South Dakota"	"46"	"Jun, 2010"	"2010/06"	11.721242000	0.100000000	33.200000000	3.606375903
	"South Dakota"	"46"	"Jul, 2010"	"2010/07"	12.898190000	2.600000000	25.200000000	3.655252642
	"South Dakota"	"46"	"Aug, 2010"	"2010/08"	12.102564000	0.000000000	36.200000000	3.849437631
	"South Dakota"	"46"	"Sep, 2010"	"2010/09"	12.494399000	1.300000000	28.500000000	3.819118476
	"South Dakota"	"46"	"Oct, 2010"	"2010/10"	10.552944000	0.500000000	23.600000000	4.048986750
	"South Dakota"	"46"	"Nov, 2010"	"2010/11"	11.977325000	3.900000000	28.300000000	4.164519931
	"South Dakota"	"46"	"Dec, 2010"	"2010/12"	14.168721000	4.400000000	52.200000000	6.943853797
	"South Dakota"	"46"	"Jan, 2011"	"2011/01"	13.748079000	1.100000000	28.700000000	4.939182006
	"South Dakota"	"46"	"Feb, 2011"	"2011/02"	10.574459000	1.700000000	25.800000000	4.140130528
	"South Dakota"	"46"	"Mar, 2011"	"2011/03"	9.900652000	0.000000000	28.800000000	3.824303373
	"South Dakota"	"46"	"Apr, 2011"	"2011/04"	8.996835000	0.000000000	25.900000000	4.188257131
	"South Dakota"	"46"	"May, 2011"	"2011/05"	8.807218000	0.000000000	22.500000000	3.508184629
	"South Dakota"	"46"	"Jun, 2011"	"2011/06"	12.539451000	0.100000000	42.500000000	5.591607735
	"South Dakota"	"46"	"Jul, 2011"	"2011/07"	10.649005000	1.800000000	28.200000000	3.941422668
	"South Dakota"	"46"	"Aug, 2011"	"2011/08"	10.484657000	0.800000000	38.200000000	4.157702917
	"South Dakota"	"46"	"Sep, 2011"	"2011/09"	9.508050000	3.600000000	22.700000000	3.067623494
	"South Dakota"	"46"	"Oct, 2011"	"2011/10"	9.588477000	0.000000000	21.100000000	3.591745782
	"South Dakota"	"46"	"Nov, 2011"	"2011/11"	10.424628000	3.300000000	23.300000000	3.319396159
	"South Dakota"	"46"	"Dec, 2011"	"2011/12"	14.802796000	0.200000000	38.600000000	6.293874934
"Total"	"South Dakota"	"46"			10.277753000	0.000000000	65.000000000	5.748768957
	"Tennessee"	"47"	"Jan, 2003"	"2003/01"	12.776885000	4.500000000	27.400000000	4.464527176
	"Tennessee"	"47"	"Feb, 2003"	"2003/02"	13.351571000	4.200000000	35.000000000	5.464904886
	"Tennessee"	"47"	"Mar, 2003"	"2003/03"	14.071111000	3.500000000	39.000000000	5.971449797
	"Tennessee"	"47"	"Apr, 2003"	"2003/04"	14.692254000	1.900000000	29.800000000	5.551394442
	"Tennessee"	"47"	"May, 2003"	"2003/05"	13.466418000	1.800000000	28.100000000	4.475361366
	"Tennessee"	"47"	"Jun, 2003"	"2003/06"	16.183903000	4.700000000	45.100000000	7.020623625
	"Tennessee"	"47"	"Jul, 2003"	"2003/07"	17.302196000	1.900000000	39.300000000	6.736125347
	"Tennessee"	"47"	"Aug, 2003"	"2003/08"	21.800372000	7.300000000	46.800000000	7.566402790
	"Tennessee"	"47"	"Sep, 2003"	"2003/09"	17.914179000	0.200000000	44.000000000	8.079547851
	"Tennessee"	"47"	"Oct, 2003"	"2003/10"	14.256636000	3.200000000	32.600000000	4.555128200
	"Tennessee"	"47"	"Nov, 2003"	"2003/11"	11.605448000	3.500000000	23.800000000	4.771427880
	"Tennessee"	"47"	"Dec, 2003"	"2003/12"	9.994070000	2.800000000	24.100000000	3.649268044
	"Tennessee"	"47"	"Jan, 2004"	"2004/01"	11.642184000	4.500000000	33.700000000	3.850706446
	"Tennessee"	"47"	"Feb, 2004"	"2004/02"	14.004044000	4.300000000	26.700000000	4.076143337
	"Tennessee"	"47"	"Mar, 2004"	"2004/03"	11.214850000	2.700000000	29.400000000	4.631117321
	"Tennessee"	"47"	"Apr, 2004"	"2004/04"	12.074976000	2.900000000	26.500000000	4.002180660
	"Tennessee"	"47"	"May, 2004"	"2004/05"	12.881230000	0.100000000	32.600000000	4.676219055
	"Tennessee"	"47"	"Jun, 2004"	"2004/06"	15.090291000	5.400000000	37.400000000	5.075400744
	"Tennessee"	"47"	"Jul, 2004"	"2004/07"	17.079930000	0.900000000	40.500000000	7.214249722
	"Tennessee"	"47"	"Aug, 2004"	"2004/08"	18.401290000	0.000000000	35.200000000	7.017393819
	"Tennessee"	"47"	"Sep, 2004"	"2004/09"	16.931937000	1.300000000	33.200000000	6.260550186
	"Tennessee"	"47"	"Oct, 2004"	"2004/10"	14.287411000	3.500000000	39.300000000	5.830419345
	"Tennessee"	"47"	"Nov, 2004"	"2004/11"	10.367082000	1.400000000	27.200000000	4.967252475
	"Tennessee"	"47"	"Dec, 2004"	"2004/12"	11.747525000	0.000000000	33.900000000	5.496701984
	"Tennessee"	"47"	"Jan, 2005"	"2005/01"	11.201890000	1.000000000	28.600000000	4.640555609
	"Tennessee"	"47"	"Feb, 2005"	"2005/02"	13.202451000	0.300000000	33.000000000	4.870382112
	"Tennessee"	"47"	"Mar, 2005"	"2005/03"	11.767228000	3.800000000	27.300000000	3.896030641
	"Tennessee"	"47"	"Apr, 2005"	"2005/04"	12.344400000	3.800000000	32.100000000	5.524895869
	"Tennessee"	"47"	"May, 2005"	"2005/05"	15.791222000	4.400000000	32.800000000	5.643877339
	"Tennessee"	"47"	"Jun, 2005"	"2005/06"	19.414465000	4.500000000	53.900000000	10.447960317
	"Tennessee"	"47"	"Jul, 2005"	"2005/07"	18.450004000	0.000000000	41.900000000	7.042990431
	"Tennessee"	"47"	"Aug, 2005"	"2005/08"	20.233584000	3.500000000	45.000000000	7.159993416
	"Tennessee"	"47"	"Sep, 2005"	"2005/09"	21.271519000	3.500000000	48.200000000	9.116004245
	"Tennessee"	"47"	"Oct, 2005"	"2005/10"	15.578337000	2.800000000	32.700000000	6.290723365
	"Tennessee"	"47"	"Nov, 2005"	"2005/11"	11.361674000	3.100000000	22.600000000	4.092797306
	"Tennessee"	"47"	"Dec, 2005"	"2005/12"	13.122088000	3.000000000	26.100000000	4.402291331
	"Tennessee"	"47"	"Jan, 2006"	"2006/01"	9.858211000	3.000000000	22.000000000	3.322387827
	"Tennessee"	"47"	"Feb, 2006"	"2006/02"	11.135003000	4.200000000	24.800000000	3.555594641
	"Tennessee"	"47"	"Mar, 2006"	"2006/03"	13.252342000	3.300000000	25.800000000	4.129425492
	"Tennessee"	"47"	"Apr, 2006"	"2006/04"	13.449017000	5.300000000	26.200000000	3.597842412
	"Tennessee"	"47"	"May, 2006"	"2006/05"	13.456258000	0.600000000	37.900000000	5.545801013
	"Tennessee"	"47"	"Jun, 2006"	"2006/06"	18.914827000	4.000000000	33.700000000	4.942539529
	"Tennessee"	"47"	"Jul, 2006"	"2006/07"	21.575660000	5.300000000	43.600000000	7.018892549
	"Tennessee"	"47"	"Aug, 2006"	"2006/08"	20.353689000	4.100000000	39.300000000	6.754814362
	"Tennessee"	"47"	"Sep, 2006"	"2006/09"	15.476570000	2.300000000	33.000000000	6.423720965
	"Tennessee"	"47"	"Oct, 2006"	"2006/10"	11.194277000	1.700000000	30.900000000	5.269890098
	"Tennessee"	"47"	"Nov, 2006"	"2006/11"	12.797516000	1.200000000	24.700000000	4.469066821
	"Tennessee"	"47"	"Dec, 2006"	"2006/12"	12.357074000	3.500000000	28.100000000	4.604703385
	"Tennessee"	"47"	"Jan, 2007"	"2007/01"	8.820939000	0.900000000	21.600000000	3.157942303
	"Tennessee"	"47"	"Feb, 2007"	"2007/02"	11.030099000	3.500000000	25.300000000	4.053843029
	"Tennessee"	"47"	"Mar, 2007"	"2007/03"	14.904135000	3.000000000	30.200000000	6.181315016
	"Tennessee"	"47"	"Apr, 2007"	"2007/04"	10.925953000	1.400000000	23.500000000	4.180060345
	"Tennessee"	"47"	"May, 2007"	"2007/05"	18.776603000	2.800000000	46.100000000	7.293305853
	"Tennessee"	"47"	"Jun, 2007"	"2007/06"	17.770235000	2.700000000	53.800000000	7.382949322
	"Tennessee"	"47"	"Jul, 2007"	"2007/07"	17.269026000	4.500000000	48.900000000	6.250599705
	"Tennessee"	"47"	"Aug, 2007"	"2007/08"	22.248189000	8.000000000	47.000000000	7.152373697
	"Tennessee"	"47"	"Sep, 2007"	"2007/09"	17.739224000	3.300000000	43.000000000	8.275025500
	"Tennessee"	"47"	"Oct, 2007"	"2007/10"	10.002349000	0.600000000	21.000000000	3.592403051
	"Tennessee"	"47"	"Nov, 2007"	"2007/11"	11.420815000	2.000000000	25.100000000	4.275849032
	"Tennessee"	"47"	"Dec, 2007"	"2007/12"	11.202091000	2.500000000	27.800000000	4.271239247
	"Tennessee"	"47"	"Jan, 2008"	"2008/01"	10.597296000	3.200000000	18.600000000	2.886526418
	"Tennessee"	"47"	"Feb, 2008"	"2008/02"	12.726088000	2.100000000	34.900000000	4.829357746
	"Tennessee"	"47"	"Mar, 2008"	"2008/03"	13.454847000	3.400000000	23.200000000	3.449846473
	"Tennessee"	"47"	"Apr, 2008"	"2008/04"	13.717010000	3.100000000	25.000000000	4.388885505
	"Tennessee"	"47"	"May, 2008"	"2008/05"	13.884954000	5.300000000	26.900000000	4.278118713
	"Tennessee"	"47"	"Jun, 2008"	"2008/06"	14.597978000	2.300000000	32.100000000	5.056340481
	"Tennessee"	"47"	"Jul, 2008"	"2008/07"	19.118436000	7.900000000	42.900000000	6.706731473
	"Tennessee"	"47"	"Aug, 2008"	"2008/08"	17.859714000	3.400000000	33.900000000	5.328119227
	"Tennessee"	"47"	"Sep, 2008"	"2008/09"	15.942629000	4.600000000	29.600000000	4.645318697
	"Tennessee"	"47"	"Oct, 2008"	"2008/10"	12.177851000	2.300000000	32.200000000	5.260403443
	"Tennessee"	"47"	"Nov, 2008"	"2008/11"	13.271758000	2.900000000	23.100000000	4.361740646
	"Tennessee"	"47"	"Dec, 2008"	"2008/12"	9.296915000	1.700000000	18.900000000	2.557612025
	"Tennessee"	"47"	"Jan, 2009"	"2009/01"	12.708366000	2.500000000	26.600000000	4.665728641
	"Tennessee"	"47"	"Feb, 2009"	"2009/02"	11.573647000	1.400000000	28.000000000	4.180480642
	"Tennessee"	"47"	"Mar, 2009"	"2009/03"	11.882910000	3.400000000	24.600000000	4.130677357
	"Tennessee"	"47"	"Apr, 2009"	"2009/04"	11.969147000	2.800000000	24.900000000	3.530319022
	"Tennessee"	"47"	"May, 2009"	"2009/05"	10.272132000	1.900000000	23.700000000	3.578324231
	"Tennessee"	"47"	"Jun, 2009"	"2009/06"	15.523193000	5.700000000	38.600000000	5.332056984
	"Tennessee"	"47"	"Jul, 2009"	"2009/07"	14.329437000	5.400000000	31.500000000	4.852180322
	"Tennessee"	"47"	"Aug, 2009"	"2009/08"	14.844663000	4.700000000	33.200000000	5.620704186
	"Tennessee"	"47"	"Sep, 2009"	"2009/09"	13.525333000	4.300000000	28.200000000	4.415747583
	"Tennessee"	"47"	"Oct, 2009"	"2009/10"	8.018955000	1.300000000	18.800000000	3.168805649
	"Tennessee"	"47"	"Nov, 2009"	"2009/11"	12.403544000	4.400000000	28.000000000	4.208629737
	"Tennessee"	"47"	"Dec, 2009"	"2009/12"	11.174073000	0.800000000	28.100000000	4.866987950
	"Tennessee"	"47"	"Jan, 2010"	"2010/01"	11.333281000	1.300000000	25.100000000	4.242860645
	"Tennessee"	"47"	"Feb, 2010"	"2010/02"	11.798956000	0.900000000	33.100000000	4.431161410
	"Tennessee"	"47"	"Mar, 2010"	"2010/03"	11.003342000	0.000000000	25.600000000	4.255260281
	"Tennessee"	"47"	"Apr, 2010"	"2010/04"	13.047506000	3.700000000	26.200000000	5.029142041
	"Tennessee"	"47"	"May, 2010"	"2010/05"	13.879321000	4.100000000	32.800000000	5.023640012
	"Tennessee"	"47"	"Jun, 2010"	"2010/06"	15.251420000	5.800000000	32.700000000	3.964437404
	"Tennessee"	"47"	"Jul, 2010"	"2010/07"	16.766451000	2.600000000	29.500000000	4.369079728
	"Tennessee"	"47"	"Aug, 2010"	"2010/08"	16.735000000	5.800000000	35.600000000	4.959000598
	"Tennessee"	"47"	"Sep, 2010"	"2010/09"	13.594368000	0.000000000	29.700000000	4.641917757
	"Tennessee"	"47"	"Oct, 2010"	"2010/10"	12.170658000	3.800000000	35.500000000	4.930480484
	"Tennessee"	"47"	"Nov, 2010"	"2010/11"	12.526849000	3.900000000	29.100000000	4.300632498
	"Tennessee"	"47"	"Dec, 2010"	"2010/12"	12.130136000	3.700000000	27.700000000	4.071101743
	"Tennessee"	"47"	"Jan, 2011"	"2011/01"	13.802442000	0.000000000	32.900000000	5.875830558
	"Tennessee"	"47"	"Feb, 2011"	"2011/02"	12.201687000	2.600000000	27.400000000	3.907084712
	"Tennessee"	"47"	"Mar, 2011"	"2011/03"	13.078154000	3.500000000	32.700000000	4.130089955
	"Tennessee"	"47"	"Apr, 2011"	"2011/04"	11.380992000	1.600000000	23.200000000	3.959687198
	"Tennessee"	"47"	"May, 2011"	"2011/05"	14.829161000	3.600000000	42.900000000	5.870767709
	"Tennessee"	"47"	"Jun, 2011"	"2011/06"	19.189103000	6.500000000	48.900000000	6.620267867
	"Tennessee"	"47"	"Jul, 2011"	"2011/07"	16.953770000	6.800000000	31.400000000	3.606799895
	"Tennessee"	"47"	"Aug, 2011"	"2011/08"	15.991234000	6.100000000	33.700000000	4.500594093
	"Tennessee"	"47"	"Sep, 2011"	"2011/09"	13.706986000	1.200000000	25.800000000	4.832009049
	"Tennessee"	"47"	"Oct, 2011"	"2011/10"	12.235111000	2.900000000	32.500000000	4.495205523
	"Tennessee"	"47"	"Nov, 2011"	"2011/11"	9.451438000	0.700000000	19.500000000	3.220861323
	"Tennessee"	"47"	"Dec, 2011"	"2011/12"	12.081425000	2.700000000	20.700000000	3.171597326
"Total"	"Tennessee"	"47"			14.017074000	0.000000000	53.900000000	6.075055552
	"Texas"	"48"	"Jan, 2003"	"2003/01"	10.883947000	0.000000000	41.200000000	5.066250262
	"Texas"	"48"	"Feb, 2003"	"2003/02"	9.097282000	0.000000000	30.200000000	4.216485731
	"Texas"	"48"	"Mar, 2003"	"2003/03"	9.877004000	0.000000000	39.000000000	5.280798046
	"Texas"	"48"	"Apr, 2003"	"2003/04"	10.264591000	0.800000000	39.400000000	4.237301139
	"Texas"	"48"	"May, 2003"	"2003/05"	16.339548000	0.000000000	62.700000000	8.331615065
	"Texas"	"48"	"Jun, 2003"	"2003/06"	9.255270000	0.000000000	27.500000000	3.906803902
	"Texas"	"48"	"Jul, 2003"	"2003/07"	10.998703000	0.000000000	27.800000000	3.787538597
	"Texas"	"48"	"Aug, 2003"	"2003/08"	11.504506000	0.000000000	30.000000000	4.724590491
	"Texas"	"48"	"Sep, 2003"	"2003/09"	10.940125000	0.000000000	42.100000000	6.328385837
	"Texas"	"48"	"Oct, 2003"	"2003/10"	10.134238000	0.000000000	31.700000000	4.937292186
	"Texas"	"48"	"Nov, 2003"	"2003/11"	8.488676000	0.000000000	29.000000000	4.400178974
	"Texas"	"48"	"Dec, 2003"	"2003/12"	9.165743000	0.000000000	29.900000000	4.397145916
	"Texas"	"48"	"Jan, 2004"	"2004/01"	10.012361000	0.000000000	42.300000000	5.418941758
	"Texas"	"48"	"Feb, 2004"	"2004/02"	10.527775000	0.000000000	39.600000000	5.031859278
	"Texas"	"48"	"Mar, 2004"	"2004/03"	8.853549000	0.000000000	28.000000000	3.990701369
	"Texas"	"48"	"Apr, 2004"	"2004/04"	10.007472000	0.000000000	29.800000000	3.994371089
	"Texas"	"48"	"May, 2004"	"2004/05"	9.204566000	0.000000000	23.600000000	3.293762211
	"Texas"	"48"	"Jun, 2004"	"2004/06"	9.532270000	0.000000000	36.300000000	4.442991408
	"Texas"	"48"	"Jul, 2004"	"2004/07"	11.708171000	0.000000000	43.300000000	5.998039896
	"Texas"	"48"	"Aug, 2004"	"2004/08"	12.161297000	0.000000000	32.300000000	5.518701113
	"Texas"	"48"	"Sep, 2004"	"2004/09"	14.109992000	0.000000000	43.100000000	6.622338674
	"Texas"	"48"	"Oct, 2004"	"2004/10"	7.803714000	0.000000000	34.000000000	4.568437230
	"Texas"	"48"	"Nov, 2004"	"2004/11"	7.670851000	0.000000000	32.100000000	4.861352187
	"Texas"	"48"	"Dec, 2004"	"2004/12"	8.187358000	0.000000000	26.500000000	3.694465864
	"Texas"	"48"	"Jan, 2005"	"2005/01"	9.248363000	0.000000000	26.100000000	3.707468421
	"Texas"	"48"	"Feb, 2005"	"2005/02"	10.160308000	0.000000000	31.600000000	4.915536405
	"Texas"	"48"	"Mar, 2005"	"2005/03"	8.191522000	0.000000000	30.500000000	4.074104140
	"Texas"	"48"	"Apr, 2005"	"2005/04"	9.424216000	0.000000000	26.500000000	4.117710875
	"Texas"	"48"	"May, 2005"	"2005/05"	11.601701000	0.000000000	38.600000000	4.851704028
	"Texas"	"48"	"Jun, 2005"	"2005/06"	13.698533000	0.000000000	40.000000000	6.676656749
	"Texas"	"48"	"Jul, 2005"	"2005/07"	10.690065000	0.000000000	37.400000000	4.962508327
	"Texas"	"48"	"Aug, 2005"	"2005/08"	11.736929000	0.000000000	35.000000000	5.529503784
	"Texas"	"48"	"Sep, 2005"	"2005/09"	13.802825000	0.000000000	36.600000000	6.833613335
	"Texas"	"48"	"Oct, 2005"	"2005/10"	12.460518000	0.000000000	49.300000000	5.996125582
	"Texas"	"48"	"Nov, 2005"	"2005/11"	9.077521000	0.000000000	27.300000000	3.782350865
	"Texas"	"48"	"Dec, 2005"	"2005/12"	10.395135000	0.000000000	41.500000000	5.327689578
	"Texas"	"48"	"Jan, 2006"	"2006/01"	7.904605000	0.000000000	31.000000000	4.074629849
	"Texas"	"48"	"Feb, 2006"	"2006/02"	8.456340000	0.000000000	35.200000000	4.370184044
	"Texas"	"48"	"Mar, 2006"	"2006/03"	10.460973000	0.000000000	27.400000000	4.155765988
	"Texas"	"48"	"Apr, 2006"	"2006/04"	10.825437000	0.000000000	23.900000000	3.553310174
	"Texas"	"48"	"May, 2006"	"2006/05"	10.646059000	0.000000000	37.800000000	5.220927213
	"Texas"	"48"	"Jun, 2006"	"2006/06"	13.789142000	0.000000000	30.200000000	5.031017757
	"Texas"	"48"	"Jul, 2006"	"2006/07"	10.512305000	0.000000000	30.200000000	4.255072161
	"Texas"	"48"	"Aug, 2006"	"2006/08"	10.847241000	1.000000000	43.300000000	5.037370457
	"Texas"	"48"	"Sep, 2006"	"2006/09"	10.148297000	0.000000000	32.100000000	5.434461293
	"Texas"	"48"	"Oct, 2006"	"2006/10"	9.335598000	0.000000000	39.400000000	4.793539293
	"Texas"	"48"	"Nov, 2006"	"2006/11"	9.600368000	0.000000000	23.500000000	3.285509457
	"Texas"	"48"	"Dec, 2006"	"2006/12"	8.717943000	0.000000000	29.600000000	3.403257484
	"Texas"	"48"	"Jan, 2007"	"2007/01"	8.259983000	0.000000000	25.500000000	3.882011096
	"Texas"	"48"	"Feb, 2007"	"2007/02"	10.682098000	0.000000000	54.200000000	4.758148508
	"Texas"	"48"	"Mar, 2007"	"2007/03"	7.949895000	0.000000000	20.800000000	3.412740400
	"Texas"	"48"	"Apr, 2007"	"2007/04"	9.528404000	0.000000000	25.400000000	3.979773945
	"Texas"	"48"	"May, 2007"	"2007/05"	9.863088000	0.000000000	28.100000000	4.754886463
	"Texas"	"48"	"Jun, 2007"	"2007/06"	11.352971000	0.000000000	33.600000000	5.042434758
	"Texas"	"48"	"Jul, 2007"	"2007/07"	10.491684000	0.000000000	32.000000000	4.610933899
